episode_id,case,slice_name,seed,policy,status
revision_table7_cor_tightB150_repl_harm_aware_selective_s128,corruption_prone,corruption_prone,128,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s130,corruption_prone,corruption_prone,130,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s130,corruption_prone,corruption_prone,130,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s131,corruption_prone,corruption_prone,131,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s131,corruption_prone,corruption_prone,131,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s132,corruption_prone,corruption_prone,132,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s132,corruption_prone,corruption_prone,132,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s134,corruption_prone,corruption_prone,134,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s134,corruption_prone,corruption_prone,134,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s136,corruption_prone,corruption_prone,136,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s141,corruption_prone,corruption_prone,141,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s141,corruption_prone,corruption_prone,141,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s142,corruption_prone,corruption_prone,142,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s142,corruption_prone,corruption_prone,142,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s143,corruption_prone,corruption_prone,143,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s143,corruption_prone,corruption_prone,143,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s144,corruption_prone,corruption_prone,144,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s144,corruption_prone,corruption_prone,144,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s145,corruption_prone,corruption_prone,145,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s146,corruption_prone,corruption_prone,146,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s147,corruption_prone,corruption_prone,147,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s147,corruption_prone,corruption_prone,147,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s150,corruption_prone,corruption_prone,150,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s150,corruption_prone,corruption_prone,150,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s151,corruption_prone,corruption_prone,151,harm_aware_selective,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s157,corruption_prone,corruption_prone,157,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s158,corruption_prone,corruption_prone,158,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s158,corruption_prone,corruption_prone,158,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s164,corruption_prone,corruption_prone,164,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s164,corruption_prone,corruption_prone,164,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s165,corruption_prone,corruption_prone,165,uncertainty_only_matched_budget,done
revision_table7_cor_tightB150_repl_harm_aware_selective_s165,corruption_prone,corruption_prone,165,harm_aware_selective,done
revision_table7_cor_tightB150_repl_uncertainty_only_matched_budget_s166,corruption_prone,corruption_prone,166,uncertainty_only_matched_budget,done
