episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_depheld_p_only_s474,dep_sensitive_held_out,p_only,474,0,0,1,0,0.0,9.2,9.2,low,0.264,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.264,0.264,0.494,0.130416,6,0.2,0,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.2640, verify=False"
revision_depheld_p_only_s475,dep_sensitive_held_out,p_only,475,0,0,1,0,0.0,5.6,5.6,low,0.088,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.088,0.088,0.688,0.060543999999999994,4,0.4,1,0.688,11.1,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0880, verify=False"
revision_depheld_p_only_s476,dep_sensitive_held_out,p_only,476,0,0,1,0,0.0,9.2,9.2,low,0.072,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.072,0.072,0.814,0.05860799999999999,4,0.7,1,0.814,12.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0720, verify=False"
revision_depheld_p_only_s477,dep_sensitive_held_out,p_only,477,0,0,1,0,0.0,9.2,9.2,low,0.345,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.345,0.345,0.494,0.17043,2,0.2,1,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.3450, verify=False"
revision_depheld_p_only_s478,dep_sensitive_held_out,p_only,478,0,0,1,0,0.0,5.6,5.6,medium,0.576,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.576,0.576,0.924,0.532224,6,0.7,1,0.924,14.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.5760, verify=False"
revision_depheld_p_only_s479,dep_sensitive_held_out,p_only,479,0,0,1,0,0.0,9.2,9.2,low,0.051,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.051,0.051,1.0,0.051,12,0.2,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0510, verify=False"
revision_depheld_p_only_s480,dep_sensitive_held_out,p_only,480,0,0,1,0,0.0,5.6,5.6,medium,0.592,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.592,0.592,0.814,0.4818879999999999,4,0.7,1,0.814,12.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.5920, verify=False"
revision_depheld_p_only_s481,dep_sensitive_held_out,p_only,481,0,0,1,0,0.0,9.2,9.2,medium,0.531,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.531,0.531,0.604,0.320724,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.5310, verify=False"
revision_depheld_p_only_s482,dep_sensitive_held_out,p_only,482,0,0,0,1,0.0,-25.3375,-25.3375,low,0.048,34.537499999999994,-25.3375,9.2,partially_reversible,strong,direct,risky_patch,0.048,0.048,0.963,0.046224,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0480, verify=False"
revision_depheld_p_only_s483,dep_sensitive_held_out,p_only,483,0,0,1,0,0.0,9.2,9.2,medium,0.421,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.421,0.421,0.688,0.28964799999999996,4,0.4,1,0.688,11.1,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.4210, verify=False"
revision_depheld_p_only_s484,dep_sensitive_held_out,p_only,484,0,0,1,0,0.0,5.6,5.6,low,0.048,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.048,0.048,1.0,0.048,12,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0480, verify=False"
revision_depheld_p_only_s485,dep_sensitive_held_out,p_only,485,0,0,1,0,0.0,9.2,9.2,low,0.365,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.365,0.365,0.604,0.22046,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.3650, verify=False"
revision_depheld_p_only_s486,dep_sensitive_held_out,p_only,486,0,0,1,0,0.0,5.6,5.6,medium,0.517,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.517,0.517,0.963,0.497871,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.5170, verify=False"
revision_depheld_p_only_s487,dep_sensitive_held_out,p_only,487,0,0,1,0,0.0,5.6,5.6,low,0.138,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.138,0.138,1.0,0.138,6,1.0,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.1380, verify=False"
revision_depheld_p_only_s488,dep_sensitive_held_out,p_only,488,0,0,1,0,0.0,9.2,9.2,low,0.042,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.042,0.042,0.824,0.034608,12,0.2,0,0.824,12.8,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0420, verify=False"
revision_depheld_p_only_s489,dep_sensitive_held_out,p_only,489,0,0,0,1,0.0,-19.15,-19.15,low,0.079,28.349999999999998,-19.15,9.2,partially_reversible,strong,direct,risky_patch,0.079,0.079,0.468,0.036972000000000005,4,0.4,0,0.468,8.35,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.0790, verify=False"
revision_depheld_p_only_s490,dep_sensitive_held_out,p_only,490,0,0,1,0,0.0,9.2,9.2,medium,0.559,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.559,0.559,0.578,0.323102,2,0.4,1,0.578,9.725,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.5590, verify=False"
revision_depheld_p_only_s491,dep_sensitive_held_out,p_only,491,0,0,1,0,0.0,9.2,9.2,low,0.296,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.296,0.296,0.963,0.28504799999999997,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.2960, verify=False"
revision_depheld_p_only_s492,dep_sensitive_held_out,p_only,492,0,0,0,1,0.0,-22.225,-22.225,low,0.265,31.425,-22.225,9.2,partially_reversible,strong,direct,risky_patch,0.265,0.265,0.714,0.18921,6,0.2,1,0.714,11.425,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.2650, verify=False"
revision_depheld_p_only_s493,dep_sensitive_held_out,p_only,493,0,0,0,1,0.0,-25.8,-25.8,low,0.371,35.0,-25.8,9.2,partially_reversible,strong,direct,risky_patch,0.371,0.371,1.0,0.371,12,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.3710, verify=False"
revision_depheld_p_only_s494,dep_sensitive_held_out,p_only,494,0,0,0,1,0.0,-20.85,-20.85,low,0.324,30.05,-20.85,9.2,partially_reversible,strong,direct,risky_patch,0.324,0.324,0.604,0.195696,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.3240, verify=False"
revision_depheld_p_only_s495,dep_sensitive_held_out,p_only,495,0,0,1,0,0.0,9.2,9.2,medium,0.565,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.565,0.565,1.0,0.565,12,0.2,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.5650, verify=False"
revision_depheld_p_only_s496,dep_sensitive_held_out,p_only,496,0,0,1,0,0.0,5.6,5.6,low,0.295,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.295,0.295,0.924,0.27258,6,0.7,1,0.924,14.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.2950, verify=False"
revision_depheld_p_only_s497,dep_sensitive_held_out,p_only,497,0,0,1,0,0.0,5.6,5.6,low,0.218,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.218,0.218,0.743,0.161974,9,0.4,0,0.743,11.7875,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.2180, verify=False"
revision_depheld_p_only_s498,dep_sensitive_held_out,p_only,498,0,0,1,0,0.0,5.6,5.6,low,0.17,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.17,0.17,1.0,0.17,12,1.0,0,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.1700, verify=False"
revision_depheld_p_only_s499,dep_sensitive_held_out,p_only,499,0,0,1,0,0.0,5.6,5.6,medium,0.476,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.476,0.476,0.494,0.235144,2,0.2,1,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation p_only: p >= 0.6000. p=0.4760, verify=False"
revision_depheld_H_only_s400,dep_sensitive_held_out,H_only,400,1,1,1,0,0.5,9.2,9.2,low,0.046,35.0,-25.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.046,1.0,0.046,9,1.0,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s401,dep_sensitive_held_out,H_only,401,1,0,1,0,0.5,9.2,9.2,medium,0.472,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.472,1.0,0.472,12,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s402,dep_sensitive_held_out,H_only,402,1,0,1,0,0.5,9.2,9.2,low,0.112,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.963,0.112,0.963,0.107856,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9630, verify=True"
revision_depheld_H_only_s403,dep_sensitive_held_out,H_only,403,1,0,1,0,0.5,9.2,9.2,low,0.269,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.995,0.269,0.995,0.26765500000000003,9,1.0,0,0.995,14.9375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9950, verify=True"
revision_depheld_H_only_s404,dep_sensitive_held_out,H_only,404,1,0,1,0,0.5,9.2,9.2,low,0.069,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.688,0.069,0.688,0.047472,4,0.4,1,0.688,11.1,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.6880, verify=True"
revision_depheld_H_only_s405,dep_sensitive_held_out,H_only,405,1,0,1,0,0.5,9.2,9.2,medium,0.42,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.42,1.0,0.42,12,0.4,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s406,dep_sensitive_held_out,H_only,406,1,0,1,0,0.5,9.2,9.2,low,0.238,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.494,0.238,0.494,0.117572,2,0.2,1,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.4940, verify=True"
revision_depheld_H_only_s407,dep_sensitive_held_out,H_only,407,1,1,1,0,0.5,9.2,9.2,low,0.112,31.5,-22.3,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.72,0.112,0.72,0.08064,4,1.0,0,0.72,11.5,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7200, verify=True"
revision_depheld_H_only_s408,dep_sensitive_held_out,H_only,408,1,1,1,0,0.5,9.2,9.2,low,0.059,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.484,0.059,0.484,0.028555999999999998,2,0.7,0,0.484,8.55,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.4840, verify=True"
revision_depheld_H_only_s409,dep_sensitive_held_out,H_only,409,1,1,1,0,0.5,9.2,9.2,low,0.219,34.537499999999994,-25.3375,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.963,0.219,0.963,0.210897,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9630, verify=True"
revision_depheld_H_only_s410,dep_sensitive_held_out,H_only,410,1,1,1,0,0.5,9.2,9.2,low,0.339,35.0,-25.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.339,1.0,0.339,12,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s411,dep_sensitive_held_out,H_only,411,1,0,1,0,0.5,9.2,9.2,medium,0.414,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.604,0.414,0.604,0.250056,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.6040, verify=True"
revision_depheld_H_only_s412,dep_sensitive_held_out,H_only,412,1,1,1,0,0.5,9.2,9.2,medium,0.441,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.578,0.441,0.578,0.25489799999999996,2,0.4,1,0.578,9.725,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.5780, verify=True"
revision_depheld_H_only_s413,dep_sensitive_held_out,H_only,413,0,0,0,1,0.0,-16.725,-16.725,medium,0.544,25.925,-16.725,9.2,partially_reversible,strong,direct,risky_patch,0.274,0.544,0.274,0.14905600000000002,2,0.2,0,0.274,5.925,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.2740, verify=False"
revision_depheld_H_only_s414,dep_sensitive_held_out,H_only,414,1,1,1,0,0.5,9.2,9.2,medium,0.437,34.05,-24.85,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.924,0.437,0.924,0.40378800000000004,6,0.7,1,0.924,14.05,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9240, verify=True"
revision_depheld_H_only_s415,dep_sensitive_held_out,H_only,415,1,0,1,0,0.5,9.2,9.2,low,0.327,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.869,0.327,0.869,0.284163,9,0.7,0,0.869,13.3625,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8690, verify=True"
revision_depheld_H_only_s416,dep_sensitive_held_out,H_only,416,1,1,1,0,0.5,9.2,9.2,low,0.371,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.494,0.371,0.494,0.183274,2,0.2,1,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.4940, verify=True"
revision_depheld_H_only_s417,dep_sensitive_held_out,H_only,417,1,1,1,0,0.5,9.2,9.2,medium,0.433,31.5,-22.3,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.72,0.433,0.72,0.31176,4,1.0,0,0.72,11.5,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7200, verify=True"
revision_depheld_H_only_s418,dep_sensitive_held_out,H_only,418,1,0,1,0,0.5,9.2,9.2,low,0.06,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.94,0.06,0.94,0.05639999999999999,4,1.0,1,0.94,14.25,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9400, verify=True"
revision_depheld_H_only_s419,dep_sensitive_held_out,H_only,419,0,0,1,0,0.0,9.2,9.2,low,0.379,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.358,0.379,0.358,0.135682,2,0.4,0,0.358,6.975,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.3580, verify=False"
revision_depheld_H_only_s420,dep_sensitive_held_out,H_only,420,1,1,1,0,0.5,9.2,9.2,medium,0.408,32.8,-23.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.824,0.408,0.824,0.33619199999999994,12,0.2,0,0.824,12.8,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8240, verify=True"
revision_depheld_H_only_s421,dep_sensitive_held_out,H_only,421,1,1,1,0,0.5,9.2,9.2,low,0.285,35.0,-25.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.285,1.0,0.285,12,0.7,0,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s422,dep_sensitive_held_out,H_only,422,1,0,1,0,0.5,9.2,9.2,low,0.265,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.265,1.0,0.265,12,1.0,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s423,dep_sensitive_held_out,H_only,423,1,1,1,0,0.5,9.2,9.2,low,0.34,31.787499999999998,-22.5875,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.743,0.34,0.743,0.25262,9,0.4,0,0.743,11.7875,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7430, verify=True"
revision_depheld_H_only_s424,dep_sensitive_held_out,H_only,424,1,0,1,0,0.5,9.2,9.2,low,0.265,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.995,0.265,0.995,0.263675,9,1.0,0,0.995,14.9375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9950, verify=True"
revision_depheld_H_only_s425,dep_sensitive_held_out,H_only,425,1,0,1,0,0.5,9.2,9.2,low,0.101,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.798,0.101,0.798,0.080598,6,0.4,1,0.798,12.475,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7980, verify=True"
revision_depheld_H_only_s426,dep_sensitive_held_out,H_only,426,0,0,1,0,0.0,9.2,9.2,low,0.126,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.274,0.126,0.274,0.034524000000000006,2,0.2,0,0.274,5.925,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.2740, verify=False"
revision_depheld_H_only_s427,dep_sensitive_held_out,H_only,427,1,0,1,0,0.5,9.2,9.2,low,0.205,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.205,1.0,0.205,12,0.4,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s428,dep_sensitive_held_out,H_only,428,1,1,1,0,0.5,9.2,9.2,medium,0.464,31.3,-22.1,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.704,0.464,0.704,0.326656,6,0.7,0,0.704,11.3,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7040, verify=True"
revision_depheld_H_only_s429,dep_sensitive_held_out,H_only,429,0,0,1,0,0.0,5.6,5.6,low,0.208,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.358,0.208,0.358,0.07446399999999999,2,0.4,0,0.358,6.975,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.3580, verify=False"
revision_depheld_H_only_s430,dep_sensitive_held_out,H_only,430,1,0,1,0,0.5,9.2,9.2,low,0.164,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.164,1.0,0.164,12,0.4,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s431,dep_sensitive_held_out,H_only,431,1,1,1,0,0.5,9.2,9.2,medium,0.509,28.675,-19.475,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.494,0.509,0.494,0.251446,2,0.2,1,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.4940, verify=True"
revision_depheld_H_only_s432,dep_sensitive_held_out,H_only,432,1,1,1,0,0.5,9.2,9.2,low,0.361,32.875,-23.675,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.83,0.361,0.83,0.29962999999999995,2,1.0,1,0.83,12.875,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8300, verify=True"
revision_depheld_H_only_s433,dep_sensitive_held_out,H_only,433,1,1,1,0,0.5,9.2,9.2,low,0.157,34.25,-25.05,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.94,0.157,0.94,0.14758,4,1.0,1,0.94,14.25,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9400, verify=True"
revision_depheld_H_only_s434,dep_sensitive_held_out,H_only,434,1,1,1,0,0.5,9.2,9.2,low,0.054,31.5,-22.3,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.72,0.054,0.72,0.03888,4,1.0,0,0.72,11.5,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7200, verify=True"
revision_depheld_H_only_s435,dep_sensitive_held_out,H_only,435,1,1,1,0,0.5,9.2,9.2,low,0.361,32.675,-23.475,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.814,0.361,0.814,0.29385399999999995,4,0.7,1,0.814,12.675,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8140, verify=True"
revision_depheld_H_only_s436,dep_sensitive_held_out,H_only,436,1,1,1,0,0.5,9.2,9.2,medium,0.578,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.688,0.578,0.688,0.39766399999999996,4,0.4,1,0.688,11.1,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.6880, verify=True"
revision_depheld_H_only_s437,dep_sensitive_held_out,H_only,437,1,1,1,0,0.5,9.2,9.2,medium,0.588,33.3625,-24.1625,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.869,0.588,0.869,0.510972,9,0.7,0,0.869,13.3625,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8690, verify=True"
revision_depheld_H_only_s438,dep_sensitive_held_out,H_only,438,1,0,1,0,0.5,9.2,9.2,low,0.26,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.594,0.26,0.594,0.15444,4,0.7,0,0.594,9.925,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.5940, verify=True"
revision_depheld_H_only_s439,dep_sensitive_held_out,H_only,439,1,0,1,0,0.5,9.2,9.2,low,0.309,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.714,0.309,0.714,0.220626,6,0.2,1,0.714,11.425,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.7140, verify=True"
revision_depheld_H_only_s440,dep_sensitive_held_out,H_only,440,1,1,1,0,0.5,9.2,9.2,medium,0.553,35.0,-25.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.553,1.0,0.553,9,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=1.0000, verify=True"
revision_depheld_H_only_s441,dep_sensitive_held_out,H_only,441,1,1,1,0,0.5,9.2,9.2,low,0.398,33.3625,-24.1625,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.869,0.398,0.869,0.345862,9,0.7,0,0.869,13.3625,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8690, verify=True"
revision_depheld_H_only_s442,dep_sensitive_held_out,H_only,442,1,0,1,0,0.5,9.2,9.2,medium,0.486,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.688,0.486,0.688,0.33436799999999994,4,0.4,1,0.688,11.1,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.6880, verify=True"
revision_depheld_H_only_s443,dep_sensitive_held_out,H_only,443,1,0,1,0,0.5,9.2,9.2,low,0.265,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.963,0.265,0.963,0.255195,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9630, verify=True"
revision_depheld_H_only_s444,dep_sensitive_held_out,H_only,444,1,1,1,0,0.5,9.2,9.2,medium,0.514,32.875,-23.675,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.83,0.514,0.83,0.42662,2,1.0,1,0.83,12.875,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8300, verify=True"
revision_depheld_H_only_s445,dep_sensitive_held_out,H_only,445,1,0,1,0,0.5,9.2,9.2,low,0.332,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.94,0.332,0.94,0.31208,4,1.0,1,0.94,14.25,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9400, verify=True"
revision_depheld_H_only_s446,dep_sensitive_held_out,H_only,446,1,0,1,0,0.5,9.2,9.2,low,0.171,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.963,0.171,0.963,0.164673,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9630, verify=True"
revision_depheld_H_only_s447,dep_sensitive_held_out,H_only,447,1,1,1,0,0.5,9.2,9.2,low,0.263,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.94,0.263,0.94,0.24722,4,1.0,1,0.94,14.25,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.9400, verify=True"
revision_depheld_H_only_s448,dep_sensitive_held_out,H_only,448,1,0,1,0,0.5,9.2,9.2,low,0.266,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.83,0.266,0.83,0.22078,2,1.0,1,0.83,12.875,dependency_structural_heldout,0.6,0.45,0.5,"Ablation H_only: H >= 0.4500. H=0.8300, verify=True"
