episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_depheld_always_verify_s478,dep_sensitive_held_out,always_verify,478,1,1,1,0,0.5,9.2,9.2,medium,0.576,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.576,0.924,0.532224,6,0.7,1,0.924,14.05,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s479,dep_sensitive_held_out,always_verify,479,1,0,1,0,0.5,9.2,9.2,low,0.051,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.051,1.0,0.051,12,0.2,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s480,dep_sensitive_held_out,always_verify,480,1,1,1,0,0.5,9.2,9.2,medium,0.592,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.592,0.814,0.4818879999999999,4,0.7,1,0.814,12.675,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s481,dep_sensitive_held_out,always_verify,481,1,0,1,0,0.5,9.2,9.2,medium,0.531,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.531,0.604,0.320724,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s482,dep_sensitive_held_out,always_verify,482,1,1,1,0,0.5,9.2,9.2,low,0.048,34.537499999999994,-25.3375,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.048,0.963,0.046224,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s483,dep_sensitive_held_out,always_verify,483,1,0,1,0,0.5,9.2,9.2,medium,0.421,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.421,0.688,0.28964799999999996,4,0.4,1,0.688,11.1,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s484,dep_sensitive_held_out,always_verify,484,1,1,1,0,0.5,9.2,9.2,low,0.048,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.048,1.0,0.048,12,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s485,dep_sensitive_held_out,always_verify,485,1,0,1,0,0.5,9.2,9.2,low,0.365,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.365,0.604,0.22046,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s486,dep_sensitive_held_out,always_verify,486,1,1,1,0,0.5,9.2,9.2,medium,0.517,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.517,0.963,0.497871,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s487,dep_sensitive_held_out,always_verify,487,1,1,1,0,0.5,9.2,9.2,low,0.138,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.138,1.0,0.138,6,1.0,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s488,dep_sensitive_held_out,always_verify,488,1,0,1,0,0.5,9.2,9.2,low,0.042,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.042,0.824,0.034608,12,0.2,0,0.824,12.8,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s489,dep_sensitive_held_out,always_verify,489,1,1,1,0,0.5,9.2,9.2,low,0.079,28.349999999999998,-19.15,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.079,0.468,0.036972000000000005,4,0.4,0,0.468,8.35,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s490,dep_sensitive_held_out,always_verify,490,1,0,1,0,0.5,9.2,9.2,medium,0.559,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.559,0.578,0.323102,2,0.4,1,0.578,9.725,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s491,dep_sensitive_held_out,always_verify,491,1,0,1,0,0.5,9.2,9.2,low,0.296,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.296,0.963,0.28504799999999997,9,0.4,1,0.963,14.5375,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s492,dep_sensitive_held_out,always_verify,492,1,1,1,0,0.5,9.2,9.2,low,0.265,31.425,-22.225,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.265,0.714,0.18921,6,0.2,1,0.714,11.425,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s493,dep_sensitive_held_out,always_verify,493,1,1,1,0,0.5,9.2,9.2,low,0.371,35.0,-25.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.371,1.0,0.371,12,0.7,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s494,dep_sensitive_held_out,always_verify,494,1,1,1,0,0.5,9.2,9.2,low,0.324,30.05,-20.85,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.324,0.604,0.195696,4,0.2,1,0.604,10.05,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s495,dep_sensitive_held_out,always_verify,495,1,0,1,0,0.5,9.2,9.2,medium,0.565,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.565,1.0,0.565,12,0.2,1,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s496,dep_sensitive_held_out,always_verify,496,1,1,1,0,0.5,9.2,9.2,low,0.295,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.295,0.924,0.27258,6,0.7,1,0.924,14.05,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s497,dep_sensitive_held_out,always_verify,497,1,1,1,0,0.5,9.2,9.2,low,0.218,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.218,0.743,0.161974,9,0.4,0,0.743,11.7875,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s498,dep_sensitive_held_out,always_verify,498,1,1,1,0,0.5,9.2,9.2,low,0.17,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.17,1.0,0.17,12,1.0,0,1.0,15.0,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
revision_depheld_always_verify_s499,dep_sensitive_held_out,always_verify,499,1,1,1,0,0.5,9.2,9.2,medium,0.476,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.476,0.494,0.235144,2,0.2,1,0.494,8.675,dependency_structural_heldout,0.6,0.45,0.5,Always verify before finalizing.
