episode_id,case,policy,seed,verify_used,corrected,success,irreversible_failure,verification_cost,net_reward,realized_reward,public_risk_label,public_risk_score,branch_harm_exact,reward_wrong_continuation,reward_corrected_continuation,reversibility,coupling_strength,mode,final_action,policy_score,p_score,harm_score,p_times_H_score,downstream_dependency_count,rollback_difficulty,persistent_state_risk,estimated_harm_score,downstream_failure_penalty,harm_profile,uncertainty_threshold,harm_threshold,random_verify_prob,notes
revision_table5_ablation_dep300_dep_s155_pH,dependency_sensitive,p_times_H,155,1,1,1,0,0.5,9.2,9.2,high,0.76,30.64,-21.44,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.5472,0.76,0.72,0.5472,1,1.0,1,0.72,10.64,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5472, verify=True"
revision_table5_ablation_dep300_dep_s156_p_only,dependency_sensitive,p_only,156,1,0,1,0,0.5,9.2,9.2,medium,0.519,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.519,0.519,0.685,0.355515,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5190, verify=True"
revision_table5_ablation_dep300_dep_s156_H_only,dependency_sensitive,H_only,156,1,0,1,0,0.5,9.2,9.2,medium,0.519,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.685,0.519,0.685,0.355515,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6850, verify=True"
revision_table5_ablation_dep300_dep_s156_pH,dependency_sensitive,p_times_H,156,1,0,1,0,0.5,9.2,9.2,medium,0.519,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.355515,0.519,0.685,0.355515,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3555, verify=True"
revision_table5_ablation_dep300_dep_s157_p_only,dependency_sensitive,p_only,157,0,0,1,0,0.0,9.2,9.2,low,0.252,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.252,0.252,0.825,0.2079,5,0.5,1,0.825,11.9,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2520, verify=False"
revision_table5_ablation_dep300_dep_s157_H_only,dependency_sensitive,H_only,157,1,0,1,0,0.5,9.2,9.2,low,0.252,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.825,0.252,0.825,0.2079,5,0.5,1,0.825,11.9,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8250, verify=True"
revision_table5_ablation_dep300_dep_s157_pH,dependency_sensitive,p_times_H,157,0,0,1,0,0.0,9.2,9.2,low,0.252,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.2079,0.252,0.825,0.2079,5,0.5,1,0.825,11.9,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2079, verify=False"
revision_table5_ablation_dep300_dep_s158_p_only,dependency_sensitive,p_only,158,0,0,1,0,0.0,9.2,9.2,low,0.379,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.379,0.379,0.5975,0.2264525,3,0.25,1,0.5975,9.17,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3790, verify=False"
revision_table5_ablation_dep300_dep_s158_H_only,dependency_sensitive,H_only,158,1,0,1,0,0.5,9.2,9.2,low,0.379,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.5975,0.379,0.5975,0.2264525,3,0.25,1,0.5975,9.17,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5975, verify=True"
revision_table5_ablation_dep300_dep_s158_pH,dependency_sensitive,p_times_H,158,0,0,1,0,0.0,9.2,9.2,low,0.379,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.2264525,0.379,0.5975,0.2264525,3,0.25,1,0.5975,9.17,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2265, verify=False"
revision_table5_ablation_dep300_dep_s159_p_only,dependency_sensitive,p_only,159,1,1,1,0,0.5,9.2,9.2,high,0.737,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.737,0.737,0.5975,0.4403575,3,0.25,1,0.5975,9.17,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.7370, verify=True"
revision_table5_ablation_dep300_dep_s159_H_only,dependency_sensitive,H_only,159,1,1,1,0,0.5,9.2,9.2,high,0.737,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.5975,0.737,0.5975,0.4403575,3,0.25,1,0.5975,9.17,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5975, verify=True"
revision_table5_ablation_dep300_dep_s159_pH,dependency_sensitive,p_times_H,159,1,1,1,0,0.5,9.2,9.2,high,0.737,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.4403575,0.737,0.5975,0.4403575,3,0.25,1,0.5975,9.17,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.4404, verify=True"
revision_table5_ablation_dep300_dep_s160_p_only,dependency_sensitive,p_only,160,1,0,1,0,0.5,9.2,9.2,medium,0.636,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.636,0.636,0.825,0.5246999999999999,5,0.5,1,0.825,11.9,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6360, verify=True"
revision_table5_ablation_dep300_dep_s160_H_only,dependency_sensitive,H_only,160,1,0,1,0,0.5,9.2,9.2,medium,0.636,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.825,0.636,0.825,0.5246999999999999,5,0.5,1,0.825,11.9,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8250, verify=True"
revision_table5_ablation_dep300_dep_s160_pH,dependency_sensitive,p_times_H,160,1,0,1,0,0.5,9.2,9.2,medium,0.636,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.5246999999999999,0.636,0.825,0.5246999999999999,5,0.5,1,0.825,11.9,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5247, verify=True"
revision_table5_ablation_dep300_dep_s161_p_only,dependency_sensitive,p_only,161,1,0,1,0,0.5,9.2,9.2,medium,0.48,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.48,0.48,0.5275,0.2532,2,0.25,1,0.5275,8.33,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.4800, verify=True"
revision_table5_ablation_dep300_dep_s161_H_only,dependency_sensitive,H_only,161,1,0,1,0,0.5,9.2,9.2,medium,0.48,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.5275,0.48,0.5275,0.2532,2,0.25,1,0.5275,8.33,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5275, verify=True"
revision_table5_ablation_dep300_dep_s161_pH,dependency_sensitive,p_times_H,161,0,0,1,0,0.0,9.2,9.2,medium,0.48,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.2532,0.48,0.5275,0.2532,2,0.25,1,0.5275,8.33,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2532, verify=False"
revision_table5_ablation_dep300_dep_s162_p_only,dependency_sensitive,p_only,162,1,0,1,0,0.5,9.2,9.2,high,0.755,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.755,0.755,0.685,0.517175,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.7550, verify=True"
revision_table5_ablation_dep300_dep_s162_H_only,dependency_sensitive,H_only,162,1,0,1,0,0.5,9.2,9.2,high,0.755,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.685,0.755,0.685,0.517175,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6850, verify=True"
revision_table5_ablation_dep300_dep_s162_pH,dependency_sensitive,p_times_H,162,1,0,1,0,0.5,9.2,9.2,high,0.755,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.517175,0.755,0.685,0.517175,3,0.5,1,0.685,10.22,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5172, verify=True"
revision_table5_ablation_dep300_dep_s163_p_only,dependency_sensitive,p_only,163,1,0,1,0,0.5,9.2,9.2,medium,0.697,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.697,0.697,0.345,0.24046499999999996,1,0.5,0,0.345,6.14,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6970, verify=True"
revision_table5_ablation_dep300_dep_s163_H_only,dependency_sensitive,H_only,163,1,0,1,0,0.5,9.2,9.2,medium,0.697,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.345,0.697,0.345,0.24046499999999996,1,0.5,0,0.345,6.14,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.3450, verify=True"
revision_table5_ablation_dep300_dep_s163_pH,dependency_sensitive,p_times_H,163,0,0,1,0,0.0,9.2,9.2,medium,0.697,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.24046499999999996,0.697,0.345,0.24046499999999996,1,0.5,0,0.345,6.14,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2405, verify=False"
revision_table5_ablation_dep300_dep_s164_p_only,dependency_sensitive,p_only,164,0,0,1,0,0.0,5.6,5.6,low,0.373,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.373,0.373,0.835,0.311455,8,0.5,0,0.835,12.02,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3730, verify=False"
revision_table5_ablation_dep300_dep_s164_H_only,dependency_sensitive,H_only,164,1,1,1,0,0.5,9.2,9.2,low,0.373,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.835,0.373,0.835,0.311455,8,0.5,0,0.835,12.02,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8350, verify=True"
revision_table5_ablation_dep300_dep_s164_pH,dependency_sensitive,p_times_H,164,1,1,1,0,0.5,9.2,9.2,low,0.373,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.311455,0.373,0.835,0.311455,8,0.5,0,0.835,12.02,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3115, verify=True"
revision_table5_ablation_dep300_dep_s165_p_only,dependency_sensitive,p_only,165,0,0,0,1,0.0,-21.65,-21.65,medium,0.413,30.849999999999998,-21.65,9.2,partially_reversible,strong,direct,risky_patch,0.413,0.413,0.7375,0.3045875,5,0.25,1,0.7375,10.85,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.4130, verify=False"
revision_table5_ablation_dep300_dep_s165_H_only,dependency_sensitive,H_only,165,1,1,1,0,0.5,9.2,9.2,medium,0.413,30.849999999999998,-21.65,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.7375,0.413,0.7375,0.3045875,5,0.25,1,0.7375,10.85,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7375, verify=True"
revision_table5_ablation_dep300_dep_s165_pH,dependency_sensitive,p_times_H,165,1,1,1,0,0.5,9.2,9.2,medium,0.413,30.849999999999998,-21.65,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.3045875,0.413,0.7375,0.3045875,5,0.25,1,0.7375,10.85,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3046, verify=True"
revision_table5_ablation_dep300_dep_s166_p_only,dependency_sensitive,p_only,166,0,0,1,0,0.0,9.2,9.2,medium,0.413,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.413,0.413,0.7125,0.2942625,5,0.75,0,0.7125,10.55,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.4130, verify=False"
revision_table5_ablation_dep300_dep_s166_H_only,dependency_sensitive,H_only,166,1,0,1,0,0.5,9.2,9.2,medium,0.413,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.7125,0.413,0.7125,0.2942625,5,0.75,0,0.7125,10.55,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7125, verify=True"
revision_table5_ablation_dep300_dep_s166_pH,dependency_sensitive,p_times_H,166,1,0,1,0,0.5,9.2,9.2,medium,0.413,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.2942625,0.413,0.7125,0.2942625,5,0.75,0,0.7125,10.55,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2943, verify=True"
revision_table5_ablation_dep300_dep_s167_p_only,dependency_sensitive,p_only,167,0,0,1,0,0.0,9.2,9.2,low,0.243,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.243,0.243,0.5375,0.1306125,5,0.25,0,0.5375,8.45,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2430, verify=False"
revision_table5_ablation_dep300_dep_s167_H_only,dependency_sensitive,H_only,167,1,0,1,0,0.5,9.2,9.2,low,0.243,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.5375,0.243,0.5375,0.1306125,5,0.25,0,0.5375,8.45,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5375, verify=True"
revision_table5_ablation_dep300_dep_s167_pH,dependency_sensitive,p_times_H,167,0,0,1,0,0.0,9.2,9.2,low,0.243,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.1306125,0.243,0.5375,0.1306125,5,0.25,0,0.5375,8.45,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1306, verify=False"
revision_table5_ablation_dep300_dep_s168_p_only,dependency_sensitive,p_only,168,0,0,1,0,0.0,9.2,9.2,low,0.354,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.354,0.354,1.0,0.354,8,0.75,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3540, verify=False"
revision_table5_ablation_dep300_dep_s168_H_only,dependency_sensitive,H_only,168,1,0,1,0,0.5,9.2,9.2,low,0.354,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,1.0,0.354,1.0,0.354,8,0.75,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=1.0000, verify=True"
revision_table5_ablation_dep300_dep_s168_pH,dependency_sensitive,p_times_H,168,1,0,1,0,0.5,9.2,9.2,low,0.354,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.354,0.354,1.0,0.354,8,0.75,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3540, verify=True"
revision_table5_ablation_dep300_dep_s169_p_only,dependency_sensitive,p_only,169,1,1,1,0,0.5,9.2,9.2,medium,0.499,34.0,-24.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.499,0.499,1.0,0.499,8,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.4990, verify=True"
revision_table5_ablation_dep300_dep_s169_H_only,dependency_sensitive,H_only,169,1,1,1,0,0.5,9.2,9.2,medium,0.499,34.0,-24.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,1.0,0.499,1.0,0.499,8,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=1.0000, verify=True"
revision_table5_ablation_dep300_dep_s169_pH,dependency_sensitive,p_times_H,169,1,1,1,0,0.5,9.2,9.2,medium,0.499,34.0,-24.8,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.499,0.499,1.0,0.499,8,1.0,1,1.0,14.0,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.4990, verify=True"
revision_table5_ablation_dep300_dep_s170_p_only,dependency_sensitive,p_only,170,1,1,1,0,0.5,9.2,9.2,medium,0.516,28.54,-19.34,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.516,0.516,0.545,0.28122,1,0.5,1,0.545,8.54,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5160, verify=True"
revision_table5_ablation_dep300_dep_s170_H_only,dependency_sensitive,H_only,170,1,1,1,0,0.5,9.2,9.2,medium,0.516,28.54,-19.34,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.545,0.516,0.545,0.28122,1,0.5,1,0.545,8.54,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5450, verify=True"
revision_table5_ablation_dep300_dep_s170_pH,dependency_sensitive,p_times_H,170,0,0,0,1,0.0,-19.34,-19.34,medium,0.516,28.54,-19.34,9.2,partially_reversible,strong,direct,risky_patch,0.28122,0.516,0.545,0.28122,1,0.5,1,0.545,8.54,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2812, verify=False"
revision_table5_ablation_dep300_dep_s171_p_only,dependency_sensitive,p_only,171,0,0,1,0,0.0,9.2,9.2,low,0.246,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.246,0.246,0.7475,0.18388500000000002,8,0.25,0,0.7475,10.97,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.2460, verify=False"
revision_table5_ablation_dep300_dep_s171_H_only,dependency_sensitive,H_only,171,1,0,1,0,0.5,9.2,9.2,low,0.246,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.7475,0.246,0.7475,0.18388500000000002,8,0.25,0,0.7475,10.97,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7475, verify=True"
revision_table5_ablation_dep300_dep_s171_pH,dependency_sensitive,p_times_H,171,0,0,1,0,0.0,9.2,9.2,low,0.246,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.18388500000000002,0.246,0.7475,0.18388500000000002,8,0.25,0,0.7475,10.97,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1839, verify=False"
revision_table5_ablation_dep300_dep_s172_p_only,dependency_sensitive,p_only,172,0,0,1,0,0.0,9.2,9.2,low,0.324,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.324,0.324,0.5025,0.16280999999999998,2,0.75,0,0.5025,8.03,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3240, verify=False"
revision_table5_ablation_dep300_dep_s172_H_only,dependency_sensitive,H_only,172,1,0,1,0,0.5,9.2,9.2,low,0.324,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.5025,0.324,0.5025,0.16280999999999998,2,0.75,0,0.5025,8.03,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.5025, verify=True"
revision_table5_ablation_dep300_dep_s172_pH,dependency_sensitive,p_times_H,172,0,0,1,0,0.0,9.2,9.2,low,0.324,0.0,9.2,9.2,partially_reversible,strong,direct,risky_patch,0.16280999999999998,0.324,0.5025,0.16280999999999998,2,0.75,0,0.5025,8.03,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1628, verify=False"
revision_table5_ablation_dep300_dep_s173_p_only,dependency_sensitive,p_only,173,1,1,1,0,0.5,9.2,9.2,medium,0.667,31.27,-22.07,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.667,0.667,0.7725,0.5152575,3,0.75,1,0.7725,11.27,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6670, verify=True"
revision_table5_ablation_dep300_dep_s173_H_only,dependency_sensitive,H_only,173,1,1,1,0,0.5,9.2,9.2,medium,0.667,31.27,-22.07,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.7725,0.667,0.7725,0.5152575,3,0.75,1,0.7725,11.27,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.7725, verify=True"
revision_table5_ablation_dep300_dep_s173_pH,dependency_sensitive,p_times_H,173,1,1,1,0,0.5,9.2,9.2,medium,0.667,31.27,-22.07,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.5152575,0.667,0.7725,0.5152575,3,0.75,1,0.7725,11.27,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5153, verify=True"
revision_table5_ablation_dep300_dep_s174_p_only,dependency_sensitive,p_only,174,0,0,0,1,0.0,-18.62,-18.62,low,0.326,27.82,-18.62,9.2,partially_reversible,strong,direct,risky_patch,0.326,0.326,0.485,0.15811,3,0.5,0,0.485,7.82,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3260, verify=False"
revision_table5_ablation_dep300_dep_s174_H_only,dependency_sensitive,H_only,174,1,1,1,0,0.5,9.2,9.2,low,0.326,27.82,-18.62,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.485,0.326,0.485,0.15811,3,0.5,0,0.485,7.82,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.4850, verify=True"
revision_table5_ablation_dep300_dep_s174_pH,dependency_sensitive,p_times_H,174,0,0,0,1,0.0,-18.62,-18.62,low,0.326,27.82,-18.62,9.2,partially_reversible,strong,direct,risky_patch,0.15811,0.326,0.485,0.15811,3,0.5,0,0.485,7.82,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.1581, verify=False"
revision_table5_ablation_dep300_dep_s175_p_only,dependency_sensitive,p_only,175,1,1,1,0,0.5,9.2,9.2,high,0.765,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.765,0.765,0.3275,0.2505375,2,0.25,0,0.3275,5.93,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.7650, verify=True"
revision_table5_ablation_dep300_dep_s175_H_only,dependency_sensitive,H_only,175,1,1,1,0,0.5,9.2,9.2,high,0.765,3.5999999999999996,5.6,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.3275,0.765,0.3275,0.2505375,2,0.25,0,0.3275,5.93,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.3275, verify=True"
revision_table5_ablation_dep300_dep_s175_pH,dependency_sensitive,p_times_H,175,0,0,1,0,0.0,5.6,5.6,high,0.765,3.5999999999999996,5.6,9.2,partially_reversible,strong,direct,risky_patch,0.2505375,0.765,0.3275,0.2505375,2,0.25,0,0.3275,5.93,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.2505, verify=False"
revision_table5_ablation_dep300_dep_s176_p_only,dependency_sensitive,p_only,176,1,1,1,0,0.5,9.2,9.2,medium,0.645,29.38,-20.18,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.645,0.645,0.615,0.396675,2,0.5,1,0.615,9.38,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6450, verify=True"
revision_table5_ablation_dep300_dep_s176_H_only,dependency_sensitive,H_only,176,1,1,1,0,0.5,9.2,9.2,medium,0.645,29.38,-20.18,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.615,0.645,0.615,0.396675,2,0.5,1,0.615,9.38,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6150, verify=True"
revision_table5_ablation_dep300_dep_s176_pH,dependency_sensitive,p_times_H,176,1,1,1,0,0.5,9.2,9.2,medium,0.645,29.38,-20.18,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.396675,0.645,0.615,0.396675,2,0.5,1,0.615,9.38,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.3967, verify=True"
revision_table5_ablation_dep300_dep_s177_p_only,dependency_sensitive,p_only,177,1,0,1,0,0.5,9.2,9.2,medium,0.585,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.585,0.585,0.8,0.46799999999999997,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.5850, verify=True"
revision_table5_ablation_dep300_dep_s177_H_only,dependency_sensitive,H_only,177,1,0,1,0,0.5,9.2,9.2,medium,0.585,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.8,0.585,0.8,0.46799999999999997,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8000, verify=True"
revision_table5_ablation_dep300_dep_s177_pH,dependency_sensitive,p_times_H,177,1,0,1,0,0.5,9.2,9.2,medium,0.585,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.46799999999999997,0.585,0.8,0.46799999999999997,5,1.0,0,0.8,11.6,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.4680, verify=True"
revision_table5_ablation_dep300_dep_s178_p_only,dependency_sensitive,p_only,178,1,0,1,0,0.5,9.2,9.2,medium,0.698,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.698,0.698,0.835,0.58283,8,0.5,0,0.835,12.02,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.6980, verify=True"
revision_table5_ablation_dep300_dep_s178_H_only,dependency_sensitive,H_only,178,1,0,1,0,0.5,9.2,9.2,medium,0.698,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.835,0.698,0.835,0.58283,8,0.5,0,0.835,12.02,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.8350, verify=True"
revision_table5_ablation_dep300_dep_s178_pH,dependency_sensitive,p_times_H,178,1,0,1,0,0.5,9.2,9.2,medium,0.698,0.0,9.2,9.2,partially_reversible,strong,verify_then_decide,risky_patch,0.58283,0.698,0.835,0.58283,8,0.5,0,0.835,12.02,dependency_structural,0.457,0.28204125,0.5,"Ablation p_times_H: p*H >= 0.2820. score=0.5828, verify=True"
revision_table5_ablation_dep300_dep_s179_p_only,dependency_sensitive,p_only,179,0,0,0,1,0.0,-20.72,-20.72,low,0.393,29.919999999999998,-20.72,9.2,partially_reversible,strong,direct,risky_patch,0.393,0.393,0.66,0.25938,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation p_only: p >= 0.4570. p=0.3930, verify=False"
revision_table5_ablation_dep300_dep_s179_H_only,dependency_sensitive,H_only,179,1,1,1,0,0.5,9.2,9.2,low,0.393,29.919999999999998,-20.72,9.2,partially_reversible,strong,verify_then_decide,safe_edit,0.66,0.393,0.66,0.25938,3,1.0,0,0.66,9.92,dependency_structural,0.457,0.28204125,0.5,"Ablation H_only: H >= 0.2820. H=0.6600, verify=True"
